Título,Ubicación,Versión,Color,Marca,Modelo,Año,Tipo de combustible,Puertas,Transmisión,Motor,Tipo de carrocería,Kilómetros,Dirección,Control de tracción,Capacidad de personas,Potencia,Precio
Jeep Compass 2.4 Sport,Ubicación no encontrada,2.4 Sport,Blanco,Jeep,Compass,2018,Nafta,5.0,Manual,2.4,SUV,80000.0,Hidráulica,4x2,5.0,174.0,19000.0
Jeep Compass 2.4 Limited Plus,Neuquén,2.4 Limited Plus,Negro,Jeep,Compass,2019,Nafta,5.0,Automática,2.4,SUV,46000.0,Asistida,4x2,5.0,174.0,29000.0
Jeep Compass SPORT 2.4 AT6,Ubicación no encontrada,SPORT 2.4 AT6,Gris,Jeep,Compass,2020,Nafta,5.0,Manual,2.4,SUV,51395.0,Hidráulica,4x2,5.0,174.0,19200.0
Jeep Compass 1.3 T270 Sport,Ubicación no encontrada,1.3 T270 Sport,Gris,Jeep,Compass,2023,Nafta,5.0,Automática,1.3,SUV,2300.0,Eléctrica,4x2,5.0,175.0,40000.0
Jeep Compass LONGITUDE 2.4 AT9 AWD,Ubicación no encontrada,LONGITUDE 2.4 AT9 AWD,Negro,Jeep,Compass,2018,Nafta,4.0,Manual,2.4,SUV,62300.0,Hidráulica,4x2,5.0,174.0,29000.0
Jeep Compass 2.4 Longitude,Ubicación no encontrada,2.4 Longitude,Azul,Jeep,Compass,2020,Nafta,5.0,Manual,2.4,SUV,54000.0,Hidráulica,4x2,5.0,174.0,26000.0
Jeep Compass LIMITED 2.4 AT9 AWD,Ubicación no encontrada,LIMITED 2.4 AT9 AWD,Verde,Jeep,Compass,2018,Nafta,4.0,Automática,2.4,SUV,27000.0,Hidráulica,4x4,5.0,170.0,29500.0
Jeep Compass 2.4 Longitude,Córdoba,2.4 Longitude,,Jeep,Compass,2018,Nafta,5.0,Manual,2.4,SUV,95000.0,Hidráulica,4x2,5.0,174.0,25000.0
Jeep Compass 2.4 Longitude,Capital Federal,2.4 Longitude,,Jeep,Compass,2017,Nafta,5.0,Manual,2.4,SUV,75000.0,Hidráulica,4x2,5.0,174.0,25000.0
Jeep Compass 2.4 Sport,Ubicación no encontrada,2.4 Sport,Gris,Jeep,Compass,2020,Nafta,5.0,Automática,2.4,SUV,80000.0,Eléctrica,4x2,5.0,174.0,21999.33
