Título,Ubicación,Versión,Color,Marca,Modelo,Año,Tipo de combustible,Puertas,Transmisión,Motor,Tipo de carrocería,Kilómetros,Dirección,Control de tracción,Capacidad de personas,Potencia,Precio
Fiat Toro 2.0 Volcano 4x4 At,Mendoza,2.0 Volcano 4x4 At,Negro,Fiat,Toro,2022,Diésel,4.0,Automática,2.0,Pick-Up,28000.0,Asistida,4x4,5.0,170.0,23333.33
Fiat Toro 2.0 Freedom 4x4 At Pack Technology,Capital Federal,2.0 Freedom 4x4 At Pack Technology,,Fiat,Toro,2023,Diésel,4.0,Automática,2.0,Pick-Up,65000.0,Asistida,4x4,5.0,170.0,17333.33
Fiat Toro 2.0 Volcano 4x4 At,Ubicación no encontrada,2.0 Volcano 4x4 At,Gris,Fiat,Toro,2022,Diésel,4.0,Automática,2.0,Pick-Up,51000.0,Asistida,4x4,5.0,170.0,30000.0
Fiat Toro 2.0 CD TD FREEDOM AT 4x4,Ubicación no encontrada,2.0 CD TD FREEDOM AT 4x4,Rojo,Fiat,Toro,2018,Diésel,4.0,Automático,1.0,Pick-Up,74765.0,Asistida,4x4,5.0,170.0,14973.33
Fiat Toro 2.0 Volcano 4x4 At,Capital Federal,2.0 Volcano 4x4 At,,Fiat,Toro,2017,Diésel,4.0,Automática,2.0,Pick-Up,115000.0,Asistida,4x4,5.0,170.0,18000.0
Fiat Toro 2.0 Freedom 4x4 At,Ubicación no encontrada,2.0 Freedom 4x4 At,Gris,Fiat,Toro,2022,Diésel,4.0,Automática,2.0,Pick-Up,106000.0,Asistida,4x4,5.0,170.0,21333.33
Fiat Toro 2.0 Volcano 4x4 At,Capital Federal,2.0 Volcano 4x4 At,Plateado,Fiat,Toro,2017,Diésel,4.0,Automática,2.0,Pick-Up,70000.0,Eléctrica,4x4,5.0,170.0,21500.0
Fiat Toro volcano 2.0 16V 4x4,Bs.As. G.B.A. Sur,volcano 2.0 16V 4x4,,Fiat,Toro,2019,Diésel,4.0,Automática,2.0,Pick-Up,63000.0,Hidráulica,4x4,5.0,170.0,25000.0
Fiat Toro 2.0 Freedom 4x2,Ubicación no encontrada,2.0 Freedom 4x2,Gris,Fiat,Toro,2016,Diésel,4.0,Manual,2.0,Pick-Up,116000.0,Asistida,Delantera,5.0,170.0,12333.33
Fiat Toro 2.0 Freedom 4x4,Buenos Aires Interior,2.0 Freedom 4x4,,Fiat,Toro,2020,Diésel,4.0,Manual,2.0,Pick-Up,48000.0,Eléctrica,4x4,5.0,170.0,16666.67
Fiat Toro 2.0 Volcano 4x4 At,Bs.As. G.B.A. Sur,2.0 Volcano 4x4 At,Blanco,Fiat,Toro,2016,Diésel,4.0,Automática,2.0,Pick-Up,120000.0,Asistida,4x4,5.0,170.0,18500.0
Fiat Toro 2.0 Volcano 4x4 At,Bs.As. G.B.A. Norte,2.0 Volcano 4x4 At,Gris,Fiat,Toro,2016,Diésel,4.0,Automática,2.0,Pick-Up,154000.0,Asistida,4x4,5.0,170.0,15300.0
Fiat Toro 2.0 Freedom 4x2,Entre Ríos,2.0 Freedom 4x2,Rojo,Fiat,Toro,2017,Diésel,4.0,Manual,2.0,Pick-Up,52900.0,Asistida,Delantera,5.0,170.0,17000.0
Fiat Toro 2.0 Freedom 4x2,Ubicación no encontrada,2.0 Freedom 4x2,Rojo,Fiat,Toro,2017,Diésel,4.0,Manual,2.0,Pick-Up,110000.0,Asistida,Delantera,5.0,170.0,15500.0
Fiat Toro 2.0 Volcano 4x4 At,Capital Federal,2.0 Volcano 4x4 At,,Fiat,Toro,2017,Diésel,4.0,Automática,2.0,Pick-Up,103000.0,Asistida,4x4,5.0,170.0,23000.0
Fiat Toro 2.0 Freedom 4x4,Ubicación no encontrada,2.0 Freedom 4x4,Blanco,Fiat,Toro,2017,Diésel,4.0,Manual,2.0,Pick-Up,120000.0,Asistida,4x4,5.0,170.0,15000.0
Fiat Toro 2.0 Volcano 4x4 At,Ubicación no encontrada,2.0 Volcano 4x4 At,,Fiat,Toro,2017,Diésel,4.0,Automática,2.0,Pick-Up,95000.0,Asistida,4x4,5.0,170.0,19000.0
Fiat Toro 1.3 270 Firefly Turbo Volcano 4x2 At,Córdoba,1.3 270 Firefly Turbo Volcano 4x2 At,Gris,Fiat,Toro,2023,Nafta,4.0,Automática,1.3,Pick-Up,18500.0,Asistida,4x2,5.0,175.0,21000.0
Fiat Toro 2.0 Volcano 4x4 At,Ubicación no encontrada,2.0 Volcano 4x4 At,Azul,Fiat,Toro,2023,Diésel,4.0,Automática,2.0,Pick-Up,22276.0,Asistida,4x4,5.0,170.0,23000.0
Fiat Toro 2.0 Freedom 4x2,Bs.As. G.B.A. Norte,2.0 Freedom 4x2,,Fiat,Toro,2017,Diésel,4.0,Manual,2.0,Pick-Up,130000.0,Asistida,Delantera,5.0,170.0,15500.0
Fiat Toro 2.0 Freedom 4x2,Ubicación no encontrada,2.0 Freedom 4x2,Rojo,Fiat,Toro,2017,Diésel,4.0,Manual,2.0,Pick-Up,99000.0,Asistida,Delantera,5.0,170.0,12333.33
Fiat Toro 1.8 Freedom 4X2 At,Bs.As. G.B.A. Norte,1.8 Freedom 4X2 At,Gris,Fiat,Toro,2020,Nafta,4.0,Automática,1.8,Pick-Up,99000.0,Eléctrica,4x2,5.0,130.0,18500.0
Fiat Toro 2.0 Volcano 4x4 At,Ubicación no encontrada,2.0 Volcano 4x4 At,Gris,Fiat,Toro,2017,Diésel,4.0,Automática,2.0,Pick-Up,85000.0,Asistida,4x4,5.0,170.0,14000.0
Fiat Toro 2.0 Volcano 4x4 At,Bs.As. Costa Atlántica,2.0 Volcano 4x4 At,,Fiat,Toro,2018,Diésel,4.0,Automática,2.0,Pick-Up,110000.0,Asistida,4x4,5.0,170.0,19500.0
Fiat Toro 2.0 Volcano 4x4 At,Ubicación no encontrada,2.0 Volcano 4x4 At,Gris,Fiat,Toro,2020,Diésel,4.0,Automática,2.0,Pick-Up,58000.0,Eléctrica,4x4,5.0,170.0,23500.0
Fiat Toro,Mendoza,FREEDOM 4x2 1.8 16 V,Rojo,Fiat,Toro,2019,Nafta,4.0,Automática,2.0,Pick-Up,100000.0,Hidráulica,4x4,5.0,170.0,14666.67
Fiat Toro Freedom 4x4.  2.0,San Luis,Freedom 4x4.  2.0,,Fiat,Toro,2016,Diésel,4.0,Manual,2.0,Pick-Up,110000.0,Asistida,Delantera,5.0,170.0,13333.33
Fiat Toro 2.0 Freedom My19 4x4 At,Ubicación no encontrada,2.0 Freedom My19 4x4 At,Plateado,Fiat,Toro,2018,Diésel,4.0,Automática,2.0,Pick-Up,80000.0,Asistida,4x4,5.0,170.0,17580.0
Fiat Toro 2.0 Volcano 4x4 At,Bs.As. G.B.A. Oeste,2.0 Volcano 4x4 At,Blanco,Fiat,Toro,2017,Diésel,4.0,Automática,2.0,Pick-Up,189000.0,Asistida,4x4,5.0,170.0,15000.0
Fiat Toro 2.0 Freedom 4x2,Bs.As. G.B.A. Norte,2.0 Freedom 4x2,,Fiat,Toro,2016,Diésel,4.0,Manual,2.0,Pick-Up,118000.0,Asistida,Delantera,5.0,170.0,15500.0
Fiat Toro 2.0 Volcano 4x4 At,Ubicación no encontrada,2.0 Volcano 4x4 At,Blanco,Fiat,Toro,2016,Diésel,4.0,Automática,2.0,Pick-Up,139987.0,Asistida,4x4,5.0,170.0,15933.33
