Título,Ubicación,Versión,Color,Marca,Modelo,Año,Tipo de combustible,Puertas,Transmisión,Motor,Tipo de carrocería,Kilómetros,Dirección,Control de tracción,Capacidad de personas,Potencia,Precio
Renault Sandero 2.0 Rs 145cv,Bs.As. G.B.A. Sur,2.0 Rs 145cv,Rojo,Renault,Sandero,2018,Nafta,5.0,Manual,2.0,Hatchback,52000.0,Asistida,Delantera,5.0,145.0,13000.0
Renault Sandero 1.6 Privilege Nav 105cv,Bs.As. G.B.A. Sur,1.6 Privilege Nav 105cv,,Renault,Sandero,2014,Nafta,5.0,Manual,1.6,Hatchback,114000.0,Hidráulica,Delantera,5.0,105.0,8300.0
Renault Sandero 1.6 Authentique 90cv Nac,Capital Federal,1.6 Authentique 90cv Nac,,Renault,Sandero,2017,Nafta,5.0,Manual,1.6,Hatchback,5700.0,Asistida,Delantera,5.0,90.0,11000.0
Renault Sandero 1.6 Privilege Pack 105cv,Ubicación no encontrada,1.6 Privilege Pack 105cv,,Renault,Sandero,2016,Nafta,5.0,Manual,1.6,Hatchback,79000.0,Asistida,Delantera,5.0,105.0,10000.0
Renault Sandero 1.6 Luxe 105cv,Capital Federal,1.6 Luxe 105cv,,Renault,Sandero,2011,Nafta,5.0,Manual,1.6,Hatchback,102700.0,Hidráulica,Delantera,5.0,105.0,7500.0
Renault Sandero 1.6 Expression 90cv,Ubicación no encontrada,1.6 Expression 90cv,Gris,Renault,Sandero,2016,Nafta,5.0,Manual,1.6,Hatchback,99000.0,Asistida,Delantera,5.0,90.0,7200.0
Renault Sandero Life 1.6,Capital Federal,Life 1.6,Blanco,Renault,Sandero,2024,Nafta,5.0,Manual,1.6,Hatchback,32000.0,Asistida,Delantera,5.0,115.0,6740.0
Renault Sandero 1.6 Life Mt,Ubicación no encontrada,1.6 Life Mt,Grey,Renault,Sandero,2024,Nafta,5.0,Manual,1.0,Hatchback,1015.0,Asistida,4x2,5.0,115.0,12593.33
Renault Sandero 2.0 Rs 145cv,Ubicación no encontrada,2.0 Rs 145cv,,Renault,Sandero,2016,Nafta,5.0,Manual,2.0,Hatchback,160000.0,Asistida,Delantera,5.0,145.0,11500.0
Renault Sandero 1.6 Expression Pack 90cv,Bs.As. G.B.A. Norte,1.6 Expression Pack 90cv,,Renault,Sandero,2015,Nafta,5.0,Manual,1.6,Hatchback,100000.0,Asistida,Delantera,5.0,90.0,9000.0
