Título,Ubicación,Versión,Color,Marca,Modelo,Año,Tipo de combustible,Puertas,Transmisión,Motor,Tipo de carrocería,Kilómetros,Dirección,Control de tracción,Capacidad de personas,Potencia,Precio
Honda HR-V 1.8 Ex-l 2wd Cvt,Bs.As. G.B.A. Oeste,1.8 Ex-l 2wd Cvt,,Honda,HR-V,2018,Nafta,5.0,Automática,1.8,SUV,138000.0,Eléctrica,4x2,5.0,140.0,21000.0
Honda HR-V 1.8 Ex-l 2wd Cvt,Corrientes,1.8 Ex-l 2wd Cvt,Violeta,Honda,HR-V,2018,Nafta,5.0,Automática,1.8,SUV,140000.0,Eléctrica,4x2,5.0,140.0,21500.0
Honda HR-V 1.8 Ex-l 2wd Cvt,Bs.As. G.B.A. Sur,1.8 Ex-l 2wd Cvt,,Honda,HR-V,2019,Nafta,5.0,Automática,1.8,SUV,50000.0,Eléctrica,4x2,5.0,140.0,23000.0
Honda HR-V 1.8 Ex 2wd Cvt,Capital Federal,1.8 Ex 2wd Cvt,Gris,Honda,HR-V,2019,Nafta,5.0,Automática,1.8,SUV,75000.0,Eléctrica,4x2,5.0,140.0,20000.0
Honda HR-V 1.8 Ex 2wd Cvt,Mendoza,1.8 Ex 2wd Cvt,Plateado,Honda,HR-V,2016,Nafta,5.0,Automática,1.8,SUV,82000.0,Eléctrica,4x2,5.0,140.0,16800.0
Honda HR-V 1.8 Ex 2wd Cvt,Ubicación no encontrada,1.8 Ex 2wd Cvt,Gris,Honda,HR-V,2019,Nafta,5.0,Automática,1.8,SUV,73000.0,Eléctrica,4x2,5.0,140.0,23500.0
Honda HR-V 1.8 Ex 2wd Cvt,Córdoba,1.8 Ex 2wd Cvt,,Honda,HR-V,2018,Nafta,5.0,Automática,1.8,SUV,58000.0,Eléctrica,4x2,5.0,140.0,22000.0
Honda HR-V 1.8 Ex 2wd Cvt,Córdoba,1.8 Ex 2wd Cvt,,Honda,HR-V,2016,Nafta,5.0,Automática,1.8,SUV,130000.0,Eléctrica,4x2,5.0,140.0,15500.0
Honda HR-V 1.8 Ex 2wd Cvt,Capital Federal,1.8 Ex 2wd Cvt,,Honda,HR-V,2019,Nafta,5.0,Automática,1.8,SUV,80000.0,Eléctrica,4x2,5.0,140.0,19000.0
Honda HR-V 1.8 Ex-l 2wd Cvt,Capital Federal,1.8 Ex-l 2wd Cvt,,Honda,HR-V,2016,Nafta,5.0,Automática,1.8,SUV,138000.0,Eléctrica,4x2,5.0,140.0,18000.0
Honda HR-V 1.8 Lx 2wd Cvt,Capital Federal,1.8 Lx 2wd Cvt,Blanco,Honda,HR-V,2016,Nafta,5.0,Automática,1.8,SUV,90000.0,Eléctrica,4x2,5.0,140.0,16900.0
Honda HR-V 1.8 Ex-l 2wd Cvt,Ubicación no encontrada,1.8 Ex-l 2wd Cvt,Blanco,Honda,HR-V,2017,Nafta,5.0,Automática,1.8,SUV,97000.0,Eléctrica,4x2,5.0,140.0,17500.0
Honda HR-V 1.8 Ex 2wd Cvt,Ubicación no encontrada,1.8 Ex 2wd Cvt,Plateado,Honda,HR-V,2016,Nafta,5.0,Automática,1.8,SUV,111000.0,Eléctrica,4x2,5.0,140.0,14600.0
Honda HR-V 1.8 Ex 2wd Cvt,Buenos Aires Interior,1.8 Ex 2wd Cvt,,Honda,HR-V,2016,Nafta,5.0,Automática,1.8,SUV,94000.0,Eléctrica,4x2,5.0,140.0,18500.0
Honda HR-V 1.8 Ex 2wd Cvt,Capital Federal,1.8 Ex 2wd Cvt,Gris,Honda,HR-V,2017,Nafta,5.0,Automática,1.8,SUV,60000.0,Eléctrica,4x2,5.0,140.0,19000.0
Honda HR-V 1.8 Lx 2wd Cvt,Bs.As. G.B.A. Norte,1.8 Lx 2wd Cvt,Blanco,Honda,HR-V,2016,Nafta,5.0,Automática,1.8,SUV,130000.0,Eléctrica,4x2,5.0,140.0,15000.0
