Título,Ubicación,Versión,Color,Marca,Modelo,Año,Tipo de combustible,Puertas,Transmisión,Motor,Tipo de carrocería,Kilómetros,Dirección,Control de tracción,Capacidad de personas,Potencia,Precio
Ford Ecosport 1.6 Xls,Ubicación no encontrada,1.6 Xls,Negro,Ford,Ecosport,2005,Nafta,5.0,Manual,1.6,SUV,230000.0,Hidráulica,Delantera,5.0,98.0,3933.33
Ford Ecosport 1.6 Freestyle 110cv 4x2,Bs.As. G.B.A. Sur,,,Ford,Ecosport,2015,Nafta,5.0,Manual,1.6,SUV,110000.0,Eléctrica,4x2,5.0,110.0,11500.0
Ford Ecosport 1.6 Se 110cv 4x2,Ubicación no encontrada,1.6 Se 110cv 4x2,Plateado,Ford,Ecosport,2015,Nafta,5.0,Manual,1.6,SUV,145000.0,Eléctrica,4x2,5.0,110.0,9266.67
Ford Ecosport 2.0 Xlt,Buenos Aires Interior,,,Ford,Ecosport,2005,Nafta,5.0,Manual,2.0,SUV,144000.0,Hidráulica,Delantera,5.0,143.0,7800.0
Ford Ecosport 1.6 S 110cv 4x2,Ubicación no encontrada,,,Ford,Ecosport,2017,Nafta,5.0,Manual,1.6,SUV,53456.0,Asistida,4x2,5.0,110.0,13900.0
Ford Ecosport 2.0 Se 143cv 4x2,Ubicación no encontrada,,,Ford,Ecosport,2017,Nafta,5.0,Manual,2.0,SUV,80000.0,Asistida,4x2,5.0,143.0,13000.0
Ford Ecosport 2.0 Titanium 143cv 4x2,Ubicación no encontrada,2.0 Titanium 143cv 4x2,Dorado,Ford,Ecosport,2015,Nafta,5.0,Manual,2.0,SUV,82433.0,Eléctrica,4x2,5.0,143.0,11500.0
Ford Ecosport 1.6 S 110cv 4x2,Ubicación no encontrada,1.6 S 110cv 4x2,Gris,Ford,Ecosport,2014,Nafta,5.0,Manual,1.6,SUV,141000.0,Eléctrica,4x2,5.0,110.0,8326.67
Ford Ecosport 1.5 Freestyle 123cv 4x2,Córdoba,,,Ford,Ecosport,2018,Nafta,5.0,Manual,1.5,SUV,44400.0,Asistida,4x2,5.0,123.0,11666.67
Ford Ecosport 1.5 Freestyle 123cv 4x2,Ubicación no encontrada,,,Ford,Ecosport,2020,Nafta,5.0,Manual,1.5,SUV,82000.0,Asistida,4x2,5.0,123.0,13000.0
Ford Ecosport 1.5 S 123cv 4x2,Ubicación no encontrada,1.5 S 123cv 4x2,Blanco,Ford,Ecosport,2020,Nafta,5.0,Manual,1.5,SUV,47200.0,Asistida,4x2Tipo de bateríaÁcido en gel,5.0,123.0,15500.0
Ford Ecosport 1.5 Freestyle 123cv 4x2,Capital Federal,1.5 Freestyle 123cv 4x2,Plateado,Ford,Ecosport,2017,Nafta,5.0,Manual,1.5,SUV,85000.0,Asistida,4x2,5.0,123.0,10600.0
